Generated using GEOMAGIA50.v3.3 on Jan/11/2022
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],VADM[E22_AmE2],SigmaVADM[E22_AmE2],SiteLat[deg.],SiteLon[deg.],ArcheoVolcanic,MatID,PIMethID,AltMonID,CoolRID,AnisoID,DatMethID,SpecTypeID,RefID,UploadYear,Uploader,Editor,LastEditDate,UID,
      -34050,       34050,       34050,        9.87,        0.15,      9.8225,    255.6992,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6682,
      -34050,       34050,       34050,        9.08,        0.15,      9.8272,    255.7108,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6683,
      -34050,       34050,       34050,        7.34,        0.15,      9.8334,    255.7125,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6684,
      -34050,       34050,       34050,       10.34,        0.15,      9.8661,    255.7290,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6685,
      -34050,       34050,       34050,        9.40,        0.17,      9.5144,    255.7535,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6686,
      -34050,       34050,       34050,        7.21,        0.17,      9.5226,    255.7724,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6687,
      -34050,       34050,       34050,       10.27,        0.17,      9.5308,    255.7524,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6688,
      -34050,       34050,       34050,        8.26,        0.17,      9.7708,    255.7225,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6689,
      -34050,       34050,       34050,       10.27,        0.17,      9.8163,    255.6917,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6690,
      -34050,       34050,       34050,        6.57,        0.17,      9.8179,    255.6871,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6691,
      -34050,       34050,       34050,       12.92,        0.17,      9.8753,    255.7302,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6692,
      -34050,       34050,       34050,       10.51,        0.17,      9.8823,    255.7017,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6693,
      -34050,       34050,       34050,        9.14,        0.20,      9.2786,    255.7742,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6694,
      -34050,       34050,       34050,        3.78,        0.20,      9.5293,    255.7717,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6695,
      -34050,       34050,       34050,        8.16,        0.20,      9.7719,    255.7232,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6696,
      -34050,       34050,       34050,        6.00,        0.20,      9.8165,    255.6905,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6697,
      -34050,       34050,       34050,       12.20,        0.20,      9.8409,    255.7227,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6698,
      -34050,       34050,       34050,       11.75,        0.20,      9.8877,    255.7025,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6699,
      -34050,       34050,       34050,        7.92,        0.22,      9.2801,    255.7812,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6700,
      -34050,       34050,       34050,       10.14,        0.22,      9.5125,    255.7562,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6701,
      -34050,       34050,       34050,        9.50,        0.22,      9.5148,    255.7559,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6702,
      -34050,       34050,       34050,        4.35,        0.22,      9.5261,    255.7292,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6703,
      -34050,       34050,       34050,        3.37,        0.22,      9.8168,    255.6902,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6704,
      -34050,       34050,       34050,        9.52,        0.22,      9.8295,    255.7105,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6705,
      -34050,       34050,       34050,        3.69,        0.22,      9.8498,    255.6749,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6706,
      -34050,       34050,       34050,        9.12,        0.25,      9.5581,    255.7515,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6707,
      -34050,       34050,       34050,       12.57,        0.25,      9.8435,    255.7257,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6708,
      -34050,       34050,       34050,        9.02,        0.27,      9.5140,    255.7340,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6709,
      -34050,       34050,       34050,        9.89,        0.27,      9.5583,    255.7520,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6710,
      -34050,       34050,       34050,        9.74,        0.27,      9.6452,    255.7424,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6711,
      -34050,       34050,       34050,        9.44,        0.27,      9.6458,    255.7396,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6712,
      -34050,       34050,       34050,       10.68,        0.27,      9.6480,    255.7410,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6713,
      -34050,       34050,       34050,        8.37,        0.27,      9.6520,    255.7395,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6714,
      -34050,       34050,       34050,        9.92,        0.27,      9.7717,    255.7226,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6715,
      -34050,       34050,       34050,        8.66,        0.27,      9.7909,    255.7167,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6716,
      -34050,       34050,       34050,        8.58,        0.27,      9.8343,    255.7237,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6717,
      -34050,       34050,       34050,        8.36,        0.27,      9.8364,    255.7236,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6718,
      -34050,       34050,       34050,       11.03,        0.27,      9.8417,    255.7235,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6719,
      -34050,       34050,       34050,        4.69,        0.27,      9.8419,    255.6828,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6720,
      -34050,       34050,       34050,        9.99,        0.30,      9.5144,    255.7535,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6721,
      -34050,       34050,       34050,        9.62,        0.30,      9.5176,    255.7549,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6722,
      -34050,       34050,       34050,        8.13,        0.30,      9.8232,    255.7120,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6723,
      -34050,       34050,       34050,        3.92,        0.30,      9.8505,    255.6825,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6724,
      -34050,       34050,       34050,       11.19,        0.32,      9.5294,    255.7399,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6725,
      -34050,       34050,       34050,       10.42,        0.32,      9.5307,    255.7512,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6726,
      -34050,       34050,       34050,       10.49,        0.32,      9.8167,    255.6938,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6727,
      -34050,       34050,       34050,        8.98,        0.32,      9.8335,    255.7256,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6728,
      -34050,       34050,       34050,        9.27,        0.32,      9.8337,    255.7234,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6729,
      -34050,       34050,       34050,        8.38,        0.32,      9.8356,    255.7094,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6730,
      -34050,       34050,       34050,        8.75,        0.32,      9.8879,    255.7022,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6731,
      -34050,       34050,       34050,       10.27,        0.35,      9.5125,    255.7560,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6732,
      -34050,       34050,       34050,        7.01,        0.35,      9.5305,    255.7704,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6733,
      -34050,       34050,       34050,       10.56,        0.35,      9.8925,    255.7018,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6734,
      -34050,       34050,       34050,       11.14,        0.37,      9.5145,    255.7567,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6735,
      -34050,       34050,       34050,       10.49,        0.37,      9.5293,    255.7417,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6736,
      -34050,       34050,       34050,       11.58,        0.37,      9.5297,    255.7433,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6737,
      -34050,       34050,       34050,       10.89,        0.37,      9.5302,    255.7455,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6738,
      -34050,       34050,       34050,       10.93,        0.37,      9.5627,    255.7506,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6739,
      -34050,       34050,       34050,        9.00,        0.37,      9.8303,    255.7109,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6740,
      -34050,       34050,       34050,        8.93,        0.37,      9.8390,    255.7100,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6741,
      -34050,       34050,       34050,       10.76,        0.40,      9.5587,    255.7522,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6742,
      -34050,       34050,       34050,        8.89,        0.40,      9.6083,    255.7456,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6743,
      -34050,       34050,       34050,        8.24,        0.40,      9.7747,    255.7202,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6744,
      -34050,       34050,       34050,       10.54,        0.40,      9.8164,    255.6997,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6745,
      -34050,       34050,       34050,        7.32,        0.40,      9.8319,    255.7099,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6746,
      -34050,       34050,       34050,        8.75,        0.42,      9.8361,    255.7233,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6747,
      -34050,       34050,       34050,        9.10,        0.42,      9.8423,    255.7079,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6748,
      -34050,       34050,       34050,       11.70,        0.42,      9.8669,    255.7255,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6749,
      -34050,       34050,       34050,        9.30,        0.45,      9.8487,    255.7063,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6750,
      -34050,       34050,       34050,       10.41,        0.45,      9.8980,    255.7009,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6751,
      -34050,       34050,       34050,       10.99,        0.47,      9.5157,    255.7470,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6752,
      -34050,       34050,       34050,        8.33,        0.47,      9.8160,    255.7120,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6753,
      -34050,       34050,       34050,        8.48,        0.47,      9.8165,    255.7115,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6754,
      -34050,       34050,       34050,        9.37,        0.47,      9.8334,    255.7273,Volcanic,4,2,1,          -1,          -1,110,1,         374,2009,Fabio Donadini,Maxwell Brown,7/24/2017,6755,
